145,3,3,25,2.4022,1.6852,48.2686,48.2686,22.3306,37.1574,48.2686,27.4111,48.2686,48.2686,20.4295,32.7829,3.416
146,3,3,26,2.3672,1.6622,48.2731,48.2731,22.2846,37.0774,48.2731,27.4182,48.2731,48.2731,20.4291,32.7889,3.4154
147,3,3,27,2.3414,1.6405,48.2798,48.2798,22.2403,36.9969,48.2798,27.4272,48.2798,48.2798,20.433,32.8013,3.4145
148,3,3,28,2.3104,1.6185,48.2853,48.2853,22.1952,36.9161,48.2853,27.4343,48.2853,48.2853,20.4338,32.8118,3.4138
149,3,3,29,2.2946,1.6438,48.3064,48.3064,20.1285,30.8819,48.3064,27.4508,48.3064,48.3064,20.8881,33.0791,3.413
150,3,3,30,2.2699,1.6081,48.309,48.309,19.9994,30.6682,48.309,27.4664,48.309,48.309,20.8645,33.0527,3.4128
151,4,2,1,2.9014,11.6212,14.6106,14.6106,3.7369,4.859,14.6106,13.0077,14.6106,14.6106,3.5188,3.8549,4.0965
152,4,2,2,3.9607,15.2619,14.5044,14.5044,4.3825,5.7053,14.5044,10.5502,14.5044,14.5044,3.3015,3.8385,4.1056
153,4,2,3,5.0488,14.9794,14.4274,14.4274,2.9129,2.3866,14.4274,9.6728,14.4274,14.4274,3.1945,3.8097,4.112
154,4,2,4,5.6226,13.6684,14.3664,14.3664,4.3641,2.6012,14.3664,9.0807,14.3664,14.3664,3.2998,3.7673,4.1177
155,4,2,5,5.8607,12.0686,14.3393,14.3393,5.028,2.7607,14.3393,9.0013,14.3393,14.3393,3.1233,3.7373,4.1186
156,4,2,6,5.946,10.5912,14.3025,14.3025,5.2689,2.7989,14.3025,8.7013,14.3025,14.3025,2.9358,3.7067,4.1204
157,4,2,7,5.9779,9.0961,14.287,14.287,6.275,2.8383,14.287,8.5725,14.287,14.287,2.9413,3.7054,4.1212
158,4,2,8,5.9909,7.6553,14.2806,14.2806,5.1347,2.9787,14.2806,8.4753,14.2806,14.2806,2.9657,3.7211,4.1216
159,4,2,9,5.9645,6.4368,14.2599,14.2599,5.4317,2.9426,14.2599,8.1547,14.2599,14.2599,2.9267,3.7257,4.1236
160,4,2,10,5.944,5.5661,14.2618,14.2618,4.8086,3.4177,14.2618,8.198,14.2618,14.2618,2.9697,3.7562,4.1218
161,4,2,11,5.9259,4.811,14.6648,14.6648,6.4149,3.6913,14.6648,8.2767,14.6648,14.6648,3.6186,4.8745,4.0569
162,4,2,12,5.8971,4.1724,30.028,30.028,8.5406,10.9588,30.028,14.4827,30.028,30.028,7.5023,15.1647,3.2756
163,4,2,13,5.8696,3.6283,30.425,30.425,8.5106,10.5957,30.425,13.9114,30.425,30.425,7.1401,14.8623,3.2614
164,4,2,14,5.8543,3.1927,30.9074,30.9074,7.4914,10.4726,30.9074,13.4855,30.9074,30.9074,6.7949,14.9654,3.235
165,4,2,15,5.805,3.0429,21.0118,21.0118,3.9108,7.3623,21.0118,10.7393,21.0118,21.0118,4.7954,9.7498,3.6007
166,4,2,16,5.7821,2.9857,13.9161,13.9161,3.2458,7.1537,13.9161,5.0201,13.9161,13.9161,3.4263,9.3855,3.9147
167,4,2,17,5.7572,2.9549,30.968,30.968,5.2209,11.2349,30.968,13.3461,30.968,30.968,6.6423,15.9559,3.1976
168,4,2,18,5.7259,2.9243,30.765,30.765,4.7021,11.2999,30.765,13.1283,30.765,30.765,6.7152,16.1071,3.1992
169,4,2,19,5.6977,2.8973,13.897,13.897,2.7784,7.1371,13.897,4.8925,13.897,13.897,3.5035,9.4273,3.9467
